#{"t_start": 1524108344.426545, "env_id": "hc-v3"}
r,l,t
1579.33187,1000,942.587168
1635.829107,1000,943.536262
1545.901124,1000,945.405281
1543.653846,1000,946.360846
1573.647607,1000,948.198891
1567.346091,1000,949.211684
1514.266229,1000,951.338049
1480.800822,1000,952.56932
1546.961026,1000,955.130668
1569.719857,1000,956.461786
1540.213725,1000,959.171938
1550.633146,1000,960.632506
1552.474768,1000,963.551945
1603.66289,1000,965.063967
1541.06097,1000,967.937936
1566.434837,1000,969.301917
1596.989902,1000,970.671368
1534.073855,1000,973.480584
1558.605728,1000,974.843853
1551.468069,1000,977.665704
1533.196069,1000,979.030477
1574.130711,1000,981.715362
1564.049437,1000,983.067431
1577.56543,1000,985.877891
1573.865059,1000,987.338314
1592.576335,1000,990.124693
1599.712419,1000,991.481055
1545.221997,1000,994.184802
1590.834532,1000,995.562017
1619.12679,1000,998.491993
1588.679059,1000,1000.105164
1561.472411,1000,1003.188447
1557.69458,1000,1004.600543
1515.614988,1000,1007.32185
1585.717286,1000,1008.697572
1586.19183,1000,1011.397814
1554.356186,1000,1012.877856
1572.484934,1000,1015.570538
1569.920633,1000,1017.001657
1513.023804,1000,1019.842847
1577.419022,1000,1021.207008
1535.606579,1000,1023.896581
1533.330154,1000,1025.257902
1501.291938,1000,1027.941049
1621.24679,1000,1029.299703
1574.016378,1000,1032.062786
1609.2784,1000,1033.435724
1608.078755,1000,1036.106228
1584.498334,1000,1037.463243
1502.124453,1000,1040.15063
1597.120476,1000,1041.516916
1535.400568,1000,1044.270218
1550.152922,1000,1045.630382
1544.286212,1000,1048.342597
1625.200154,1000,1049.857981
1641.193865,1000,1052.918707
1548.399661,1000,1054.347802
1632.540849,1000,1057.145353
1565.462857,1000,1058.563207
1563.58765,1000,1059.94377
1524.930425,1000,1062.68539
1517.148798,1000,1064.036948
1575.210239,1000,1066.859335
1573.591902,1000,1068.230056
1564.364771,1000,1070.955023
1641.257337,1000,1072.320096
1554.088952,1000,1075.014673
1534.759068,1000,1076.378895
1565.279248,1000,1079.286802
1590.706953,1000,1080.736331
1592.422411,1000,1083.835708
1579.457525,1000,1085.258852
1523.882498,1000,1088.076577
1600.123299,1000,1089.558267
1497.774202,1000,1092.583968
1624.990116,1000,1094.023789
1485.711997,1000,1096.892449
1587.323197,1000,1098.436758
1542.454592,1000,1101.271479
1531.446432,1000,1102.757928
1487.020569,1000,1105.468893
1583.733673,1000,1106.835696
1455.85528,1000,1109.497973
1578.544769,1000,1110.862799
1515.485488,1000,1113.617125
1666.863403,1000,1115.044154
1546.769189,1000,1117.77289
1614.086574,1000,1119.091154
1520.583969,1000,1121.787882
1592.73855,1000,1123.181408
1534.234728,1000,1125.877574
1570.335958,1000,1127.28828
1496.876584,1000,1130.039755
1664.980753,1000,1131.423583
1586.023113,1000,1134.139241
1639.401787,1000,1135.516154
1576.434347,1000,1138.240228
1635.035154,1000,1139.602781
1579.654987,1000,1142.322945
1566.556289,1000,1143.685863
1544.774123,1000,1145.05176
1582.638405,1000,1147.759144
1551.77613,1000,1149.124277
1542.643425,1000,1151.841659
1541.072327,1000,1153.29169
1601.950632,1000,1156.102272
1652.873877,1000,1157.490463
1578.023682,1000,1160.257667
1568.589145,1000,1161.618795
1553.032466,1000,1164.388665
1625.43473,1000,1165.755062
1504.933502,1000,1169.734998
1544.503616,1000,1171.142248
1583.403183,1000,1173.763551
1603.059779,1000,1175.165516
1622.259371,1000,1177.618417
1653.532509,1000,1179.079627
1570.628032,1000,1181.658496
1544.037291,1000,1183.069927
1530.499442,1000,1185.501392
1512.396188,1000,1186.914629
1534.117013,1000,1189.447723
1590.094894,1000,1190.851901
1555.829882,1000,1193.263016
1579.697052,1000,1194.675772
1503.812753,1000,1197.089778
1617.066327,1000,1198.502358
1517.723002,1000,1200.967197
1587.676083,1000,1202.410509
1484.448964,1000,1205.25004
1526.298944,1000,1206.735325
1590.054517,1000,1209.388581
1628.537945,1000,1210.918061
1553.422131,1000,1213.515212
1639.985109,1000,1215.05928
1588.216765,1000,1217.492197
1556.520234,1000,1218.948293
1540.39911,1000,1221.485365
1506.216806,1000,1222.90921
1531.170013,1000,1225.420206
1603.196527,1000,1226.80889
1567.960557,1000,1229.268129
1570.733031,1000,1230.660586
1614.673643,1000,1232.086258
1587.611316,1000,1234.621933
1661.093596,1000,1236.041082
1601.671833,1000,1238.558155
1616.476125,1000,1239.980348
1576.961136,1000,1242.386611
1541.557242,1000,1243.80573
1591.959061,1000,1246.262914
1671.060588,1000,1247.700569
1564.678877,1000,1250.144006
1643.197159,1000,1251.523104
1558.871462,1000,1253.940587
1651.127255,1000,1255.345377
1580.858,1000,1257.756537
1660.959273,1000,1259.16925
1603.788281,1000,1261.755977
1674.377865,1000,1263.194402
1573.744012,1000,1265.607126
1619.749322,1000,1267.002646
1540.859585,1000,1269.428226
1549.472488,1000,1270.860117
1565.826626,1000,1273.310578
1529.536469,1000,1274.705173
1555.590384,1000,1277.111449
1604.6862,1000,1278.5083
1601.952996,1000,1280.97927
1640.029788,1000,1282.404106
1596.896158,1000,1285.00911
1582.838411,1000,1286.693527
1576.428645,1000,1289.628604
1638.303381,1000,1291.332432
1633.910357,1000,1294.401667
1609.044552,1000,1296.106983
1539.589682,1000,1299.084828
