#{"t_start": 1524074778.0551548, "env_id": "Ant-v2"}
r,l,t
-1.845252,14,268.104813
-14.088742,26,268.157446
-33.55407,43,268.243495
-25.273589,22,268.287203
-24.363814,28,268.343775
-36.732693,17,268.37778
-77.376049,105,268.569056
-33.490199,36,268.638134
-13.074441,28,268.688283
-19.438155,21,268.726129
-60.225265,34,268.788516
-938.06274,1000,272.246306
-229.13522,168,272.572459
-23.631213,14,272.60121
-24.096965,15,272.631156
-108.252562,86,272.803219
-55.033026,44,272.89232
-24.688845,27,272.947163
-47.197022,24,272.995225
-94.031929,130,273.256866
-81.17257,63,273.383417
-105.293202,84,273.551843
-18.475391,27,273.606717
-33.579156,23,273.651885
-26.844344,41,273.73443
-109.133046,45,273.825428
-49.426765,47,273.915849
-33.966992,18,273.949487
-125.673002,123,274.177417
-55.746754,32,274.234552
-24.265833,18,274.26723
-23.496433,32,274.325951
-114.581378,81,274.471155
-26.286653,29,274.527188
-13.313495,13,274.550795
-41.531544,48,274.638101
-15.188102,13,274.661568
-43.131292,34,274.722606
-13.309885,12,274.744296
-22.20924,14,274.769857
-101.593362,58,274.875589
-17.717577,42,274.951716
-35.835252,32,275.009818
-39.073978,33,275.069604
-20.328426,10,275.088613
-61.094646,37,275.155148
-19.146717,16,275.183774
-34.280923,59,275.288898
-63.376318,37,275.355456
-61.53158,76,275.491673
-55.324673,59,275.596283
-9.632618,21,277.273647
-88.270176,65,277.404722
-99.854853,81,277.553143
-984.885264,1000,279.517334
-31.61258,45,279.600936
-30.939431,20,279.636233
-39.455686,37,279.701819
-11.882444,12,279.723112
-16.98853,36,279.786524
-49.701822,68,279.906223
-65.870834,49,279.991611
-37.114505,42,280.066019
-36.353123,17,280.096828
-32.567748,14,280.121523
-25.196484,46,280.202458
-19.093705,21,280.240056
-47.043154,37,280.305957
-30.60345,56,280.405474
-19.91241,16,280.433671
6.43307,22,280.473968
-39.207624,24,280.516804
-20.072711,15,280.543127
-18.805681,21,280.580472
-14.766317,44,280.658619
-29.129781,20,280.694143
-7.252651,28,280.743287
-19.280186,21,280.780152
-36.313861,43,280.856463
-10.614478,10,280.873917
-10.228298,16,280.902419
-60.346973,33,280.961851
-73.286652,57,281.063248
-11.346715,12,281.084611
-147.700445,129,282.953903
-36.261926,14,282.978271
-75.493509,34,283.03915
-15.116175,14,283.064296
-15.449436,14,283.089082
-82.208362,72,283.222976
-13.080682,33,283.281564
-18.756543,23,283.323121
-36.271252,27,283.370694
-45.047539,22,283.408598
-80.167124,45,283.488626
-14.532726,13,283.513103
-23.051621,40,283.592952
-10.85281,14,283.622104
-9.226671,24,283.669214
-16.045301,17,283.702255
-10.437519,15,283.732221
-133.268791,90,283.908421
-50.104457,34,283.976546
-179.102109,199,284.376292
-127.364714,72,284.518678
-15.806544,39,284.59642
1.107447,15,284.626225
-13.985741,13,284.652333
-11.710095,33,284.717285
-24.605927,38,284.792375
-114.903591,91,284.967883
-50.918272,34,285.029135
-8.913689,80,285.175321
-65.136482,59,285.280516
-80.849977,44,285.359547
-38.947791,27,285.408009
-116.443355,65,285.523396
-18.628571,21,285.56262
-38.281431,16,285.591417
-49.705683,46,285.672333
-65.210837,75,285.80644
-39.709247,20,285.844125
-23.478309,36,285.908952
-30.752828,34,285.969214
-16.651796,35,286.030993
-26.784511,24,286.073062
-5.619365,26,286.122935
-234.855701,153,286.396692
-26.11388,42,286.471188
-29.430318,15,286.499317
-0.659567,44,288.213659
-54.403204,57,288.329811
-297.166159,228,288.756767
-11.343637,16,288.785866
-149.209712,137,289.027711
-16.344533,63,289.158187
-12.445963,23,289.204142
-58.972069,56,289.314367
-23.688063,15,289.343642
-27.681011,48,289.437053
-150.234571,84,289.599789
-54.747335,66,289.731218
-209.904476,141,290.012284
-21.101285,14,290.040717
-13.60192,22,290.084575
-44.44577,39,290.16826
-24.243185,21,290.21024
-20.94443,17,290.244626
-877.07631,1000,293.669789
-10.007489,13,293.696496
-19.430805,12,293.720676
-27.340502,20,293.763106
-53.893929,48,293.862071
-106.738651,77,294.011736
-42.338165,49,294.100533
-42.384916,29,294.157717
-41.077443,60,294.268961
-14.431943,11,294.288654
-861.254978,1000,296.223825
-9.5834,17,296.257642
-41.643318,45,296.340175
-3.234652,20,296.375476
-52.840171,43,296.450711
-45.170052,34,296.512681
-23.759404,16,296.541343
-14.990332,16,296.5702
-24.432824,20,296.605764
-14.177085,16,296.634101
-73.916545,46,296.715621
-19.917818,14,296.739909
-27.25045,15,296.766816
-18.121103,76,296.90085
-21.479442,15,296.92763
-54.289821,34,296.988631
-2.46852,14,297.013412
-19.306571,13,297.036761
-79.521646,80,297.178981
-16.772267,19,297.213195
-4.357769,39,297.28392
-7.152529,16,297.312287
-35.825576,68,297.433242
-78.290741,39,299.074016
-15.332441,30,299.134914
-125.908949,118,299.371972
-29.577671,50,299.469995
-21.03955,27,299.523563
-40.355529,47,299.623375
-95.565701,58,299.741877
-19.824837,36,299.805916
-21.31226,13,299.829597
-18.635109,18,299.861843
-20.710047,26,299.90733
-48.867213,56,300.007365
-7.424495,11,300.02735
-13.023245,20,300.062437
-74.473575,71,300.193475
-55.25873,45,300.286543
-27.228564,29,300.346798
-20.67765,33,300.415484
-24.059539,23,300.463426
-41.353033,33,300.531888
-12.462603,10,300.551372
-24.697996,12,300.575455
-11.805123,8,300.591604
-63.192556,46,300.684389
-44.767298,36,300.757292
-81.906918,50,300.858824
-185.167097,95,301.048725
-18.531845,20,301.089769
-49.566103,29,301.147613
-56.815342,45,301.237383
-48.218299,83,301.402769
-18.372703,27,301.457249
-29.983968,28,301.513904
-51.423686,69,301.642742
-20.337869,12,301.663841
-51.729481,45,301.743427
-72.708547,75,301.879877
-16.417402,19,301.913192
-25.349961,34,301.973941
-51.246055,31,302.028969
-83.535973,77,302.166356
-16.026246,14,302.190857
-17.058894,12,302.212428
-12.729727,28,302.261898
-9.498226,12,302.28345
-76.828833,105,302.471402
-17.922589,13,302.494613
-19.094742,11,302.514172
-4.098054,11,302.53415
-46.593908,22,302.573886
-74.547445,64,302.688372
-41.348065,18,302.72063
-228.957234,117,302.926716
-24.311764,20,302.962444
-46.347441,58,304.668766
-13.247557,17,304.70408
-21.578688,14,304.73161
-70.887408,79,304.886724
-5.24076,12,304.910428
-4.7672,11,304.931856
-16.236746,16,304.963703
-89.926569,42,305.045012
-18.359849,12,305.066039
-9.270973,23,305.107913
-14.624612,13,305.131181
-46.935788,40,305.204394
-31.13923,55,305.304287
-21.792628,15,305.331693
-7.448571,10,305.349718
-18.652981,20,305.385388
-23.747179,15,305.412213
-28.8025,41,305.485935
-55.568181,27,305.533478
-42.539999,30,305.588117
-108.689554,57,305.692238
-9.009613,28,305.750332
-31.902435,35,305.822217
-3.543018,29,305.879428
-23.622583,23,305.92561
-829.968789,1000,307.853238
-7.19542,14,307.878675
-203.238721,142,308.131557
-95.824255,71,308.258206
-28.440702,16,308.286793
-6.651938,41,308.360661
-18.415423,16,308.389162
-138.808588,91,310.190462
-67.190157,31,310.249966
-917.867856,1000,312.177189
-35.933201,48,312.272929
-26.396025,16,312.304625
-836.072493,1000,315.744073
-5.442294,14,315.771767
-13.286546,13,315.797586
-66.636583,42,315.881123
-80.626138,51,315.983148
-3.870234,14,316.010806
-9.021739,11,316.032665
-31.55177,19,316.07024
-46.575288,29,316.11991
-762.790791,1000,318.087469
-831.448051,1000,321.595973
-78.78472,77,321.749522
-14.965103,47,321.838406
-27.402958,26,321.888452
-66.874148,70,322.01711
-166.501312,144,322.280829
-109.986478,123,322.522415
-30.092733,32,322.587207
-71.960539,108,322.805265
-24.740133,16,322.836999
-26.791474,71,322.977265
-14.425577,11,323.000263
-738.812964,1000,324.944583
-34.533742,21,324.984017
-19.336674,18,325.017796
-11.075476,11,325.039308
-66.094113,49,326.80435
-14.450048,11,326.828789
-31.113014,48,326.953651
-6.347608,12,326.978839
-49.984924,45,327.081055
-176.286943,162,327.456615
-57.256729,57,327.576884
-29.797802,25,327.63042
-24.905825,19,327.665523
-106.381605,96,327.8456
-10.961347,30,327.901048
-67.423498,51,327.993503
-73.432307,66,328.114069
-40.814469,37,328.181418
-7.967794,14,328.206002
-58.579914,76,328.348953
26.849578,31,328.413572
-19.900412,40,328.493914
-24.554026,34,328.560969
-9.353045,13,328.586826
-5.669057,18,328.622357
-862.174805,1000,330.592293
-16.480177,12,330.614002
-73.416481,86,330.771365
-4.33139,12,330.793531
-40.862,30,332.395324
-21.545219,32,332.459032
-4.789803,34,332.528981
-60.064194,50,332.631773
-60.669335,72,332.776197
-9.48413,12,332.800557
-12.204307,11,332.822195
-128.416618,175,333.172297
-15.91371,22,333.215421
-29.383269,24,333.258909
-19.150559,28,333.306533
-92.983942,200,333.671366
-8.737736,18,333.703108
-8.401323,10,333.721709
-26.871857,52,333.815237
-97.661644,63,333.940109
-9.544363,15,333.971419
-27.229029,13,333.997153
-16.149827,17,334.03049
-38.179471,34,334.099284
-63.907056,47,334.195592
-54.66427,59,334.316274
-7.288791,12,334.340506
-6.774259,9,334.358943
-719.352261,1000,336.3887
-13.944624,39,338.120649
-11.393895,12,338.145683
-675.825818,1000,340.114553
15.37342,25,340.163793
19.49586,29,340.222342
-33.227099,18,340.259234
-5.931387,14,340.287311
-16.212913,12,340.311019
-651.155889,1000,343.781606
-7.085718,49,343.879347
-6.162626,44,343.967844
-100.826632,55,344.076974
-21.393769,11,344.099069
-22.199167,13,344.12476
-13.524781,17,344.1592
-57.853775,49,344.255826
-4.311628,11,344.27749
-31.869228,36,344.350054
1.69507,23,344.397447
-40.537046,35,344.468403
-10.804695,33,344.535489
-21.929631,11,344.557988
-31.717534,27,344.610344
-65.599633,42,344.686948
-103.959095,132,344.928264
-693.927095,1000,346.896742
21.393797,49,346.983824
-47.280772,52,347.075558
-53.464238,36,347.140562
-15.352141,20,347.177709
-111.471552,225,347.584596
-46.967533,35,349.183964
-643.904198,1000,351.190375
-7.394755,19,351.22813
-24.093138,13,351.254033
-99.679047,105,351.463392
-17.163131,12,351.487086
-2.654168,24,351.535704
-669.202917,1000,355.072176
-16.969744,99,355.278678
-10.03125,18,355.318001
-18.844003,41,355.41042
-4.161214,46,355.506248
-551.728852,1000,357.542924
-18.09745,67,357.683026
-379.377988,630,360.401194
-12.318006,14,360.42935
3.892267,23,360.47445
-27.005045,24,360.52634
-18.091247,96,360.724767
-6.568561,13,360.751151
-33.687156,37,360.826611
-6.624166,11,360.849138
-93.86923,83,361.023617
-64.269003,47,361.118478
-22.602062,26,361.173483
-13.384503,38,361.253153
-49.459455,50,361.356406
-8.44085,61,361.475724
-25.28525,21,361.517947
-16.109612,22,361.561421
-196.520561,147,361.830528
-580.716685,1000,363.806971
7.519616,25,363.854099
-16.906618,13,363.878431
-41.61915,31,363.93409
-118.211328,79,364.076047
-76.9315,57,364.191982
-41.42274,41,364.271653
-13.835543,11,364.292538
-35.685376,32,364.349782
-17.854352,16,364.378439
8.815084,47,365.992506
-21.769845,26,366.049582
-5.964801,137,366.322393
-9.545781,37,366.396022
-5.972209,10,366.416146
-11.228247,29,366.47575
-6.872918,15,366.506798
-6.043681,12,366.53031
-20.876334,20,366.570752
-31.700361,42,366.652661
-8.670265,25,366.701657
-31.446001,37,366.772868
-31.054627,62,366.90481
-232.534414,173,367.24888
-69.484318,87,367.404509
-19.27239,13,367.427367
-1.502699,15,367.453809
-4.545485,27,367.503115
-16.387062,12,367.524866
-46.35751,32,367.582391
-7.718696,14,367.606781
-675.738232,1000,369.528071
-19.758507,20,369.560884
-9.552654,13,369.583086
-37.432144,25,369.631171
-76.057247,67,369.737896
-46.159472,40,369.802032
-20.119657,23,369.840222
