#{"t_start": 1524086290.5772145, "env_id": "Ant-v2"}
r,l,t
-26.844344,41,188.874076
-109.133046,45,188.934005
-49.426765,47,188.996394
-33.966992,18,189.02053
-125.673002,123,189.186444
-55.746754,32,189.2319
-24.265833,18,189.256053
-23.496433,32,189.298887
-114.581378,81,189.405956
-26.286653,29,189.444847
-13.313495,13,189.462339
-41.531544,48,189.526284
-15.188102,13,189.543835
-43.131292,34,189.589306
-13.309885,12,189.605443
-22.20924,14,189.624148
-101.593362,58,189.701234
-17.717577,42,189.756876
-35.835252,32,189.799582
-39.073978,33,189.843624
-20.328426,10,189.857059
-61.094646,37,189.906376
-19.146717,16,189.927946
-34.280923,59,190.006309
-63.376318,37,190.055668
-61.53158,76,190.157476
-55.324673,59,190.235893
-9.632618,21,191.24548
-88.270176,65,191.33326
-99.854853,81,191.440906
-984.885264,1000,192.790973
-31.61258,45,192.851103
-30.939431,20,192.877786
-39.455686,37,192.927194
-11.882444,12,192.943442
-16.98853,36,192.991436
-49.701822,68,193.085463
-65.870834,49,193.153202
-37.114505,42,193.210347
-36.353123,17,193.233378
-32.567748,14,193.252605
-25.196484,46,193.313963
-19.093705,21,193.341941
-47.043154,37,193.391331
-30.60345,56,193.466076
-19.91241,16,193.487621
6.43307,22,193.517132
-39.207624,24,193.549371
-20.072711,15,193.569654
-18.805681,21,193.597842
-14.766317,44,193.656308
-29.129781,20,193.683137
-7.252651,28,193.720539
-19.280186,21,193.748734
-36.313861,43,193.805852
-10.614478,10,193.819422
-10.228298,16,193.840722
-60.346973,33,193.884772
-73.286652,57,193.960799
-11.346715,12,193.976966
-147.700445,129,195.073654
-36.261926,14,195.092518
-75.493509,34,195.144168
-15.116175,14,195.164541
-15.449436,14,195.18422
-82.208362,72,195.281523
-13.080682,33,195.325734
-18.756543,23,195.356546
-36.271252,27,195.392416
-45.047539,22,195.421529
-80.167124,45,195.483746
-14.532726,13,195.501697
-23.051621,40,195.557796
-10.85281,14,195.576813
-9.226671,24,195.608951
-16.045301,17,195.631662
-10.437519,15,195.653185
-133.268791,90,195.778991
-50.104457,34,195.825571
-179.102109,199,196.090901
-127.364714,72,196.193867
-15.806544,39,196.24562
1.107447,15,196.265959
-13.985741,13,196.283336
-11.710095,33,196.332838
-24.605927,38,196.393395
-114.903591,91,196.542724
-50.918272,34,196.597081
-8.913689,80,196.726666
-65.136482,59,196.820078
-80.849977,44,196.890723
-38.947791,27,196.933337
-116.443355,65,197.037278
-18.628571,21,197.070686
-38.281431,16,197.095131
-49.705683,46,197.170108
-65.210837,75,197.290408
-39.709247,20,197.322831
-23.478309,36,197.379531
-30.752828,34,197.428599
-16.651796,35,197.475436
-26.784511,24,197.507315
-5.619365,26,197.541836
-234.855701,153,197.74499
-26.11388,42,197.800922
-29.430318,15,197.821138
-0.659567,44,198.863937
-54.403204,57,198.940759
-297.166159,228,199.253356
-11.343637,16,199.27472
-149.209712,137,199.458299
-16.344533,63,199.542735
-12.445963,23,199.573585
-58.972069,56,199.648503
-23.688063,15,199.668653
-27.681011,48,199.732688
-150.234571,84,199.844203
-54.747335,66,199.932259
-209.904476,141,200.122442
-21.101285,14,200.141264
-13.60192,22,200.171067
-44.44577,39,200.223406
-24.243185,21,200.25179
-20.94443,17,200.274715
-877.07631,1000,202.684444
-10.007489,13,202.702627
-19.430805,12,202.719208
-27.340502,20,202.746042
-53.893929,48,202.810073
-106.738651,77,202.912105
-42.338165,49,202.977172
-42.384916,29,203.015907
-41.077443,60,203.095537
-14.431943,11,203.111785
-861.254978,1000,204.470474
-9.5834,17,204.493355
-41.643318,45,204.553484
-3.234652,20,204.580233
-52.840171,43,204.638932
-45.170052,34,204.684373
-23.759404,16,204.705953
-14.990332,16,204.727397
-24.432824,20,204.754278
-14.177085,16,204.775667
-73.916545,46,204.83663
-19.917818,14,204.855254
-27.25045,15,204.875384
-18.121103,76,204.975637
-21.479442,15,204.995728
-54.289821,34,205.040966
-2.46852,14,205.05966
-19.306571,13,205.077134
-79.521646,80,205.186395
-16.772267,19,205.21175
-4.357769,39,205.263684
-7.152529,16,205.285047
-35.825576,68,205.374888
-78.290741,39,206.401994
-15.332441,30,206.442392
-125.908949,118,206.601123
-29.577671,50,206.667547
-21.03955,27,206.703692
-40.355529,47,206.76633
-95.565701,58,206.843391
-19.824837,36,206.891558
-21.31226,13,206.908918
-18.635109,18,206.933082
-20.710047,26,206.967955
-48.867213,56,207.042712
-7.424495,11,207.057646
-13.023245,20,207.084432
-74.473575,71,207.18182
-55.25873,45,207.244811
-27.228564,29,207.283821
-20.67765,33,207.327769
-24.059539,23,207.358488
-41.353033,33,207.402866
-12.462603,10,207.416427
-24.697996,12,207.432626
-11.805123,8,207.44344
-63.192556,46,207.504896
-44.767298,36,207.553012
-81.906918,50,207.619886
-185.167097,95,207.74648
-18.531845,20,207.773554
-49.566103,29,207.812325
-56.815342,45,207.872303
-48.218299,83,207.982996
-18.372703,27,208.018975
-29.983968,28,208.056331
-51.423686,69,208.149099
-20.337869,12,208.165302
-51.729481,45,208.225366
-72.708547,75,208.325132
-16.417402,19,208.350752
-25.349961,34,208.396306
-51.246055,31,208.437533
-83.535973,77,208.539994
-16.026246,14,208.558724
-17.058894,12,208.574865
-12.729727,28,208.612291
-9.498226,12,208.628739
-76.828833,105,208.768194
-17.922589,13,208.78578
-19.094742,11,208.800622
-4.098054,11,208.815417
-46.593908,22,208.844915
-74.547445,64,208.929858
-41.348065,18,208.954152
-228.957234,117,209.110912
-24.311764,20,209.138182
-46.347441,58,210.142303
-13.247557,17,210.165267
-21.578688,14,210.184086
-70.887408,79,210.289907
-5.24076,12,210.307347
-4.7672,11,210.323065
-16.236746,16,210.346164
-89.926569,42,210.406134
-18.359849,12,210.423306
-9.270973,23,210.455427
-14.624612,13,210.47303
-46.935788,40,210.527309
-31.13923,55,210.602268
-21.792628,15,210.622572
-7.448571,10,210.636092
-18.652981,20,210.662853
-23.747179,15,210.683292
-28.8025,41,210.738365
-55.568181,27,210.77552
-42.539999,30,210.81666
-108.689554,57,210.893035
-9.009613,28,210.932673
-31.902435,35,210.98435
-3.543018,29,211.025913
-23.622583,23,211.06243
-829.968789,1000,212.512614
-7.19542,14,212.531839
-203.238721,142,212.722175
-95.824255,71,212.81774
-28.440702,16,212.839411
-6.651938,41,212.894134
-18.415423,16,212.915598
-138.808588,91,214.018613
-67.190157,31,214.066833
-917.867856,1000,215.430659
-35.933201,48,215.495052
-26.396025,16,215.516823
-836.072493,1000,217.796491
-5.442294,14,217.815362
-13.286546,13,217.832946
-66.636583,42,217.889013
-80.626138,51,217.956951
-3.870234,14,217.975763
-9.021739,11,217.990528
-31.55177,19,218.015972
-46.575288,29,218.054629
-762.790791,1000,219.411218
-831.448051,1000,221.764586
-78.78472,77,221.867922
-14.965103,47,221.931531
-27.402958,26,221.966752
-66.874148,70,222.060359
-166.501312,144,222.256545
-109.986478,123,222.423756
-30.092733,32,222.466559
-71.960539,108,222.612667
-24.740133,16,222.634425
-26.791474,71,222.72979
-14.425577,11,222.744816
-738.812964,1000,224.164348
-34.533742,21,224.192855
-19.336674,18,224.217115
-11.075476,11,224.232227
-66.094113,49,225.294267
-14.450048,11,225.309659
-31.113014,48,225.374407
-6.347608,12,225.390494
-49.984924,45,225.450566
-176.286943,162,225.667351
-57.256729,57,225.743334
-29.797802,25,225.776838
-24.905825,19,225.802378
-106.381605,96,225.93048
-10.961347,30,225.970662
-67.423498,51,226.038997
-73.432307,66,226.128699
-40.814469,37,226.17849
-7.967794,14,226.197303
-58.579914,76,226.298893
26.849578,31,226.340433
-19.900412,40,226.393866
-24.554026,34,226.439623
-9.353045,13,226.457072
-5.669057,18,226.481175
-862.174805,1000,227.840465
-16.480177,12,227.856838
-73.416481,86,227.971756
-4.33139,12,227.987978
-40.862,30,229.032432
-21.545219,32,229.07556
-4.789803,34,229.123425
-60.064194,50,229.190897
-60.669335,72,229.287417
-9.48413,12,229.303673
-12.204307,11,229.31856
-128.416618,175,229.555861
-15.91371,22,229.58541
-29.383269,24,229.617846
-19.150559,28,229.655292
-92.983942,200,229.92266
-8.737736,18,229.946983
-8.401323,10,229.960738
-26.871857,52,230.030247
-97.661644,63,230.116222
-9.544363,15,230.136665
-27.229029,13,230.154449
-16.149827,17,230.177474
-38.179471,34,230.223105
-63.907056,47,230.286904
-54.66427,59,230.366198
-7.288791,12,230.382579
-6.774259,9,230.394934
-719.352261,1000,231.752371
-13.944624,39,232.721383
-11.393895,12,232.737656
-675.825818,1000,234.097707
15.37342,25,234.133595
19.49586,29,234.17319
-33.227099,18,234.198141
-5.931387,14,234.222539
-16.212913,12,234.24172
-651.155889,1000,236.728337
-7.085718,49,236.810329
-6.162626,44,236.882101
-100.826632,55,236.970717
-21.393769,11,236.987682
-22.199167,13,237.006175
-13.524781,17,237.029387
-57.853775,49,237.095422
-4.311628,11,237.111739
-31.869228,36,237.160754
1.69507,23,237.191543
-40.537046,35,237.238309
-10.804695,33,237.282613
-21.929631,11,237.297562
-31.717534,27,237.333857
-65.599633,42,237.390229
-103.959095,132,237.576119
-693.927095,1000,239.029048
21.393797,49,239.097413
-47.280772,52,239.172333
-53.464238,36,239.223132
-15.352141,20,239.251647
-111.471552,225,239.562156
-46.967533,35,240.54254
-643.904198,1000,241.941012
-7.394755,19,241.966847
-24.093138,13,241.98452
-99.679047,105,242.130275
-17.163131,12,242.14655
-2.654168,24,242.178766
-669.202917,1000,244.626137
-16.969744,99,244.760829
-10.03125,18,244.785451
-18.844003,41,244.84077
-4.161214,46,244.903539
-551.728852,1000,246.326252
-18.09745,67,246.453665
-379.377988,630,248.454177
-12.318006,14,248.473765
3.892267,23,248.505053
-27.005045,24,248.53742
-18.091247,96,248.665966
-6.568561,13,248.684024
-33.687156,37,248.734729
-6.624166,11,248.749788
-93.86923,83,248.862718
-64.269003,47,248.929007
-22.602062,26,248.965595
-13.384503,38,249.019741
-49.459455,50,249.090237
-8.44085,61,249.176762
-25.28525,21,249.205854
-16.109612,22,249.237539
-196.520561,147,249.436067
-580.716685,1000,250.815924
7.519616,25,250.850343
-16.906618,13,250.867613
-41.61915,31,250.910115
-118.211328,79,251.020808
-76.9315,57,251.09768
-41.42274,41,251.156804
-13.835543,11,251.171761
-35.685376,32,251.216077
-17.854352,16,251.238387
8.815084,47,252.300018
-21.769845,26,252.33616
-5.964801,137,252.5284
-9.545781,37,252.579669
-5.972209,10,252.594089
-11.228247,29,252.634531
-6.872918,15,252.65557
-6.043681,12,252.673225
-20.876334,20,252.70088
-31.700361,42,252.758476
-8.670265,25,252.791921
-31.446001,37,252.84138
-31.054627,62,252.924325
-232.534414,173,253.15956
-69.484318,87,253.280426
-19.27239,13,253.298948
-1.502699,15,253.319522
-4.545485,27,253.357373
-16.387062,12,253.374727
-46.35751,32,253.417952
-7.718696,14,253.437911
-675.738232,1000,254.818241
-19.758507,20,254.845319
-9.552654,13,254.862936
-37.432144,25,254.897463
-76.057247,67,254.988738
-46.159472,40,255.043989
-20.119657,23,255.075992
-49.466823,41,256.362653
1.216947,87,256.489578
-444.640364,1000,258.01433
-15.318593,22,258.045185
-33.00701,51,258.115652
-21.337712,56,258.190567
-56.089746,55,258.284979
-17.41498,57,258.388118
10.085996,28,258.432084
-29.704574,120,258.598249
-616.163542,1000,261.641694
-32.497299,58,261.73263
-22.732379,24,261.775161
-111.090847,124,261.968338
-12.287412,37,262.017056
-28.680681,25,262.0512
-1.607569,37,262.1005
-492.448153,1000,263.636913
-15.722682,39,263.689377
-41.438247,55,263.783519
2.301501,19,263.815741
-23.6005,17,263.841718
-97.765649,117,263.998809
-27.955746,52,264.957029
-1.056213,13,264.974433
-7.650424,23,265.004857
-32.661564,48,265.068102
-2.975925,12,265.084227
-41.015283,58,265.164405
-4.753802,37,265.213276
-35.191474,41,265.267617
-20.290513,70,265.359891
-514.223401,1000,266.709061
-6.41797,11,266.723882
-83.338783,82,266.832371
-5.881689,23,266.862876
-5.167401,14,266.881463
-74.191115,150,267.07995
-17.734994,63,267.165355
2.339362,11,267.18011
-214.062762,470,268.766936
-553.624889,1000,270.279053
-8.721864,12,270.295379
-475.861863,1000,272.548005
-14.545018,47,272.611337
-12.358556,11,272.626201
-9.585662,12,272.642585
1.563231,18,272.667122
-445.309701,1000,274.071887
-3.244431,12,274.088329
11.383189,46,274.153945
-442.805985,1000,276.534584
-46.078374,78,276.643084
5.675734,14,276.663412
-417.478743,1000,278.073243
-3.115578,38,278.125383
-35.486242,79,278.231082
-21.304562,42,278.287747
-33.914056,75,278.387571
-38.99993,34,278.434012
-27.051031,64,278.519787
-113.03041,118,278.685633
-387.923122,1000,280.991321
10.760652,16,281.014656
-25.615073,47,281.08026
-57.325308,58,281.160109
-21.461356,24,281.192518
-413.369438,1000,282.724909
-11.889637,35,282.771202
-8.646655,39,282.822783
-18.542349,15,282.842607
-52.335481,53,282.912705
-5.273875,16,282.933948
-25.582871,42,282.990823
-20.741005,20,283.018253
-388.415504,1000,285.371573
-43.594827,64,285.474882
-43.772704,48,285.540113
-6.736059,47,285.603372
-5.519326,17,285.62659
-0.239665,16,285.657499
-22.013478,13,285.680196
-6.484895,13,285.704278
-23.681193,84,285.839395
-40.34935,86,285.959064
-103.58389,111,286.14349
-0.242303,11,286.162101
-71.195273,107,286.312707
-33.944173,38,286.363956
-4.836176,47,286.428183
-12.167287,135,286.657127
1.845082,75,286.773472
-14.215635,13,286.791038
-20.347994,101,286.924431
-27.891116,77,288.029438
-22.209154,132,288.206653
-74.828484,87,288.322931
-21.658447,14,288.341727
-29.962052,25,288.375051
-16.603511,31,288.416281
-291.248465,1000,289.767435
2.737052,13,289.785005
-313.543938,1000,292.092546
-36.004758,44,292.153069
-267.406523,1000,293.506624
-33.516655,50,293.5739
-34.209132,51,293.64223
-32.595894,33,293.686546
-22.066275,40,293.740128
-93.123231,73,293.837736
-5.92517,17,293.860536
-59.230173,94,293.985543
0.093831,56,294.060131
-33.949928,54,294.133501
-19.489399,59,294.212544
-51.455557,77,294.31465
-53.388285,51,294.382883
-5.224576,13,294.400445
-60.78428,84,295.488082
-82.192142,57,295.563242
-23.638339,41,295.617131
-25.164531,20,295.643646
-20.66148,47,295.706503
-18.551886,22,295.735525
-217.361008,1000,297.113296
-2.822809,12,297.129346
-22.988842,87,297.243725
-41.537974,58,297.319897
-5.078097,12,297.335804
-54.392446,147,297.573874
-14.344651,15,297.594155
-7.601269,61,297.674642
-27.368287,25,297.707594
-249.918542,1000,300.021024
-20.103555,43,300.077876
-16.004116,107,300.220927
-14.661456,19,300.246687
-11.125264,16,300.268099
-19.44341,22,300.297352
-327.915445,1000,301.644415
-11.966782,12,301.660599
-4.253515,60,301.73976
-201.898734,1000,304.007665
-39.748771,28,304.044746
-236.495936,1000,305.394685
-3.717996,11,305.409461
1.123823,25,305.442786
-175.439014,1000,307.784204
-22.831883,53,307.854716
-4.367349,11,307.869582
-192.945812,1000,309.226111
-2.053624,21,309.254168
-171.239836,1000,311.515258
14.356241,25,311.54877
-120.97562,1000,312.893306
-179.901169,1000,315.238966
-30.332289,60,315.318346
-15.976495,44,315.37682
-2.036218,28,315.413925
-15.811471,28,315.451005
0.728572,16,315.472589
-31.666855,81,315.579501
7.26383,24,315.611661
-2.896794,16,315.633132
-24.811095,13,315.650635
-0.925,10,315.66413
10.100324,40,315.717136
0.338526,25,315.750295
-24.655952,34,315.795509
24.556547,34,315.840415
-73.115557,145,316.0323
-42.019586,46,316.093664
-7.594601,21,316.123639
-8.716447,12,316.14044
-15.351773,33,316.185059
-141.110348,1000,318.717599
-28.05988,56,318.809089
-176.194979,1000,320.316549
-21.599286,42,320.373025
-114.89915,83,320.484766
-47.390522,1000,322.872985
-4.382317,51,322.941156
-74.611149,1000,324.324466
-20.793641,44,324.384929
-122.550878,1000,326.671087
24.181737,39,326.723831
-23.289873,60,326.805942
-8.633387,38,326.858461
-20.244584,18,326.882652
-51.150111,136,327.066056
-52.733694,1000,328.450864
-23.154918,34,328.497833
-7.920432,59,329.556492
-18.462943,59,329.635447
27.656551,51,329.714585
-80.415082,1000,331.104021
-88.492125,1000,333.386178
7.675607,60,333.466899
14.119583,24,333.498741
-6.250745,66,333.586394
16.434817,40,333.639482
-27.899411,1000,335.00411
-1.603286,55,335.076767
-10.204172,30,335.119663
-14.378313,39,335.172861
-4.129645,78,335.281185
-12.500051,30,335.321995
-18.157175,1000,337.67905
23.693364,127,337.852933
32.838475,42,337.911119
-88.474148,1000,339.277684
-21.266619,74,339.377513
-10.756277,13,339.39594
-6.000321,19,339.422174
8.687736,24,339.45571
5.312873,20,339.48284
-1.1713,17,339.505477
-18.16479,91,339.625713
-46.048594,77,339.727309
90.482079,1000,342.008148
-19.21471,62,342.09042
13.039309,13,342.109914
4.524274,33,342.154519
-2.575965,63,342.240923
3.532075,35,342.289391
-71.621964,73,342.392003
-6.095788,19,342.420363
-25.978374,1000,344.776972
-9.990896,12,344.795042
-1.787275,16,344.819453
109.120103,1000,346.378007
-6.080041,13,346.398339
-1.930162,14,346.417486
-12.230041,22,346.447293
-5.675917,11,346.462312
6.547154,32,346.508467
15.691119,133,346.725025
-12.28499,52,346.808987
-3.458219,14,346.833766
-39.007628,98,346.991836
-16.438809,16,347.016536
-1.892209,13,347.035434
-24.951321,110,347.194695
-30.062469,64,347.286976
-18.624371,47,347.353806
-7.843687,21,347.383207
0.199825,113,347.546186
-55.576787,47,347.613119
37.012681,114,348.813587
-28.914659,49,348.8875
-4.881156,165,349.116354
-6.07698,36,349.179205
5.058557,15,349.20875
75.046874,1000,350.614114
77.608282,1000,353.328203
7.428276,14,353.352653
-39.897783,92,353.518904
-14.743,35,353.585526
4.502506,30,353.636149
2.885632,15,353.666266
9.734848,16,353.69391
-10.934136,22,353.733672
-7.053503,15,353.755894
25.668947,79,353.897717
-0.839756,30,353.950193
-32.722613,118,354.148864
-24.059984,61,354.260016
22.236791,86,354.376824
-0.735011,15,354.398079
-4.622988,26,354.435652
-2.781579,13,354.456272
75.741816,1000,355.951724
-27.289841,51,356.022177
-11.021306,22,356.054017
6.522831,94,357.120985
7.23971,64,357.208969
-0.68352,21,357.23822
3.499047,15,357.258939
11.241062,34,357.305621
-20.998157,66,357.394788
3.048224,28,357.43253
-9.05438,28,357.470298
31.55994,55,357.543729
94.975802,1000,358.916449
99.349119,1000,361.283437
100.429677,1000,362.647765
-24.327549,17,362.671003
16.069419,139,362.858086
-6.786496,14,362.877124
1.236921,14,362.896136
-45.568947,98,363.027452
21.052427,38,363.078744
-1.590852,78,363.187218
13.159611,129,363.360823
0.137967,19,363.38658
-4.019081,16,363.408348
-21.764992,80,363.515787
-13.832833,41,363.571092
6.379349,30,364.533756
17.407977,26,364.568586
-2.812064,17,364.591698
-53.089034,219,364.883091
-0.674192,35,364.930032
-3.445226,42,364.98577
-8.277395,41,365.040425
0.088455,29,365.079157
10.703589,48,365.145571
-6.835352,24,365.177824
-11.786785,13,365.195263
1.747375,32,365.237976
97.443941,189,365.490114
14.924439,34,365.535457
-26.800118,47,365.598396
-13.875461,74,365.697314
13.904702,14,365.716143
-5.400489,88,365.834019
15.575588,32,365.877156
12.739015,35,365.924106
6.726502,16,365.945825
-18.291193,34,365.991334
-8.665468,13,366.008866
133.638982,1000,368.357426
-21.19622,98,368.487801
177.767598,1000,369.837916
-7.930603,19,369.865941
-15.67281,77,369.975971
7.739845,13,369.994565
-9.048816,191,370.255847
-6.195003,13,370.273522
0.23126,24,370.30547
9.149466,15,370.325477
6.241654,13,370.342972
157.124284,1000,372.60573
12.459553,36,372.653817
0.383589,52,372.722878
-11.682645,47,372.785773
-26.881002,131,372.959059
154.997257,1000,374.300654
14.832572,44,374.358973
-8.176127,28,374.396131
43.576949,35,374.442681
79.045541,222,375.720983
4.063818,200,375.985327
13.793164,178,376.223443
-14.69461,78,376.327161
-7.685602,15,376.347253
-19.38234,33,376.39166
0.382102,15,376.411788
14.395679,10,376.425246
175.279377,1000,377.768322
157.13867,1000,380.032822
175.980252,1000,381.385963
-39.244236,135,381.579324
45.827183,107,381.725785
10.456289,31,381.76736
9.435668,63,381.850627
-5.256057,16,381.872007
-21.648799,61,381.952929
16.874961,31,381.994209
-5.325664,20,382.020974
3.542017,13,382.038414
-2.865254,13,382.055984
-0.391393,15,382.076053
28.89904,25,382.110295
-1.655057,8,382.121438
5.145588,34,383.153039
183.390465,1000,384.50133
-8.850227,25,384.534769
-1.340384,8,384.545752
7.476147,226,384.845644
17.920489,39,384.897636
67.13749,125,385.062829
-3.608285,42,385.119989
-7.260756,53,385.190641
-1.648582,12,385.206651
4.575971,14,385.225184
-1.686515,36,385.272646
52.513874,31,385.313701
4.848232,55,385.38674
243.414084,1000,387.675633
19.652197,84,387.786842
2.232701,13,387.804328
-3.059011,47,387.866935
-36.030631,83,388.025094
215.954766,1000,389.444854
235.93901,1000,391.775296
2.437156,27,391.811097
1.933032,14,391.829811
243.304147,1000,393.176613
-2.615647,28,393.214165
-0.659668,14,393.232957
-28.514633,129,393.403777
-20.152234,102,394.456786
56.220549,112,394.604994
202.77259,1000,395.945054
25.712501,56,396.019496
-14.904411,101,396.154736
-7.953856,26,396.189438
12.369602,347,396.72157
-5.783603,78,396.828861
11.619889,63,396.915523
121.921616,115,397.133675
28.830795,104,398.255274
6.483703,13,398.272716
61.133646,310,398.682333
206.514119,1000,400.033712
-5.671283,47,400.096046
8.230716,131,400.272031
20.224868,49,400.336833
254.758534,1000,402.59662
357.208229,1000,403.938634
-11.09693,48,404.00224
257.949921,1000,406.357222
230.228649,1000,407.70199
-15.3343,189,407.952218
11.897703,18,407.976233
-0.427249,14,407.99505
27.866642,70,408.087485
39.064948,84,408.200244
2.089572,33,408.244395
15.20853,76,408.344579
0.257994,26,409.302537
7.619622,89,409.419365
318.028652,1000,410.834788
8.586547,86,410.949194
-7.997017,59,411.027354
67.248124,88,411.146109
-16.598626,57,411.221549
2.680014,21,411.249473
36.975958,63,411.333056
3.687994,13,411.350554
0.966353,14,411.369369
1.801761,12,411.385488
42.277031,74,411.483444
-4.82157,60,411.563091
25.778758,32,411.605666
118.587582,662,413.562766
15.185309,30,413.604637
6.798568,29,413.64389
42.147114,149,413.851295
211.59025,1000,415.256319
17.972859,46,415.322707
11.965743,40,415.376375
0.738958,19,415.401987
60.189427,116,415.558428
309.391077,1000,417.869992
28.789847,41,417.924688
-0.734217,60,418.006434
-13.178575,229,418.329916
-0.991845,29,418.371048
3.84517,18,418.395044
-19.160204,36,418.442809
-9.843531,25,418.475967
-2.180409,62,418.558419
11.809587,29,418.596884
4.863052,52,418.666409
5.694323,42,418.722497
2.497865,63,418.806862
-19.449378,112,418.9588
104.648816,160,419.181082
-1.06703,13,419.203452
25.038283,108,419.405083
-0.908075,13,419.42266
10.00955,83,419.535209
52.018582,148,419.734155
7.144293,34,419.779069
30.809077,76,420.892204
317.620114,1000,422.278459
1.89927,67,422.367007
-6.32403,27,422.404594
-11.729209,16,422.425999
287.89389,1000,424.713662
344.43989,1000,426.084005
11.705177,15,426.104074
21.102747,78,426.213899
1.101602,29,426.254412
-2.029577,14,426.273129
11.580768,21,426.30127
-7.018544,30,426.341178
16.022714,139,426.531266
9.084129,16,426.554275
387.994197,1000,428.997544
346.529243,1000,430.409482
19.129116,60,430.516848
308.1323,1000,432.984231
83.459323,188,433.240841
22.8469,77,433.347694
-15.576167,33,433.394062
-9.89173,36,433.44365
354.993348,1000,434.811016
1.057802,13,434.828866
-1.006091,15,434.848815
-81.224463,332,436.32614
31.884221,48,436.389829
7.458716,18,436.41367
65.377119,353,436.901133
46.485496,303,437.313299
11.878089,26,437.349615
7.432273,42,437.408208
407.859887,1000,438.830725
6.151976,109,438.978168
55.194087,231,440.208597
12.820879,49,440.274892
19.838568,67,440.365407
389.634737,1000,441.74691
43.236414,196,442.011149
51.608446,186,442.26791
327.612047,1000,444.657286
41.2575,66,444.748722
14.805799,16,444.770953
0.2853,16,444.793149
9.225892,18,444.818239
344.445279,1000,446.236345
62.866207,65,446.32401
5.602944,155,446.540455
4.023803,145,447.707934
-28.837604,59,447.787877
51.849217,114,447.944497
22.6964,160,448.163006
19.041158,57,448.239248
63.511442,112,448.388604
1.858004,37,448.437792
-2.852829,20,448.465653
2.356311,31,448.508996
-15.541664,79,448.619577
0.310214,82,448.731128
16.920702,32,448.773869
13.217772,15,448.794773
11.446916,38,448.845558
31.676908,45,448.908309
334.503796,1000,450.304596
28.683323,122,450.476932
54.497988,47,451.534766
121.071902,91,451.660404
17.239519,67,451.753164
-26.444058,51,451.824897
14.203224,71,451.921987
49.161938,85,452.038654
27.004371,113,452.199488
60.645823,134,452.388932
0.918035,18,452.417779
45.902096,112,452.568378
55.665917,97,452.704259
13.195409,32,452.751024
19.852128,42,452.811476
52.840424,117,452.985762
2.017256,13,453.005979
2.740199,102,453.15218
11.182013,21,453.181376
10.403296,83,453.29231
11.108695,28,453.330359
50.198103,187,453.592518
10.527204,77,453.699755
44.866987,67,453.798059
-3.807216,17,453.820833
28.678699,56,453.89568
27.446504,153,454.107656
62.725615,166,454.367892
-1.350831,14,454.393218
6.086649,31,455.535438
-3.291208,16,455.557841
422.826035,1000,456.906506
-3.262557,21,456.934282
45.021649,41,456.988255
28.866126,71,457.081742
9.081926,22,457.11282
19.774766,38,457.163087
59.461142,105,457.304299
3.286462,50,457.371092
56.677814,129,457.546392
44.568782,51,457.61599
16.969168,41,457.670521
97.986686,180,457.918343
50.031926,45,457.980969
1.733302,42,458.036654
340.060871,1000,460.574111
39.512274,271,460.934582
-16.084227,39,460.988173
-6.250776,34,461.034545
119.431496,220,461.33054
3.724579,19,461.355863
19.228684,82,461.468195
13.230988,45,461.528196
406.34995,1000,463.998553
17.970925,153,464.2021
27.7442,67,464.291548
284.258097,1000,465.705711
33.379924,98,465.84011
28.041479,124,466.005751
160.843304,852,468.121258
20.975786,27,468.15828
29.062811,35,468.206418
40.254625,167,468.430077
44.61629,71,468.530983
-5.524531,13,468.548349
0.327205,25,468.582674
28.882531,45,468.64379
4.306154,125,468.811956
96.102264,176,469.044052
258.934321,1000,471.294766
25.278139,36,471.342133
100.990874,143,471.53002
150.384489,311,471.945851
69.656402,175,472.180358
120.291043,110,472.32892
408.697886,1000,474.760479
16.955918,49,474.826205
27.257588,85,474.938635
19.13166,25,474.97155
13.906843,70,475.063762
0.808135,193,475.329893
395.688029,1000,476.767326
29.871241,267,477.130537
48.654801,85,477.247309
-3.797446,20,477.274199
135.82069,284,478.566668
-2.59636,16,478.588296
424.151615,1000,480.085581
15.46578,79,480.200693
49.313368,129,480.382137
13.014809,26,480.417751
7.221522,13,480.435215
26.584089,66,480.524204
51.000488,230,480.842068
13.802647,65,480.928711
4.163466,14,480.947515
0.971416,42,481.003371
39.787079,44,481.061878
11.991149,29,481.100523
59.511275,109,481.248918
16.929854,22,481.279388
24.043596,65,482.337024
100.132465,246,482.67457
149.763629,341,483.14221
22.263205,75,483.243504
439.549393,1000,484.61208
6.258863,65,484.698476
-3.324745,20,484.725396
47.41593,366,486.132364
318.921825,881,487.386069
9.520535,118,487.549361
102.929413,286,487.948091
39.705282,66,488.036957
5.896813,19,488.062499
31.211256,115,488.223203
44.057213,62,488.306265
408.0881,1000,490.820873
43.187128,201,491.093062
129.61916,220,491.398055
22.842837,24,491.432093
110.445365,237,491.751987
24.091947,18,491.775951
422.21253,1000,494.022762
368.949471,1000,495.369878
20.235832,18,495.393741
57.288908,55,495.466082
129.6209,503,496.142872
416.641844,1000,498.502104
10.568555,47,498.565901
87.990079,100,498.697703
37.02687,61,498.778356
443.974183,1000,500.155065
416.73864,1000,502.435097
113.380799,436,503.030052
3.568188,28,503.067417
32.699366,161,503.285081
18.656554,34,503.331224
117.498554,201,503.612403
37.388274,84,503.727843
