#{"t_start": 1524091982.1451426, "env_id": "HalfCheetah-v2"}
r,l,t
812.54858,1000,225.022956
810.549483,1000,225.973126
773.63848,1000,227.787843
754.398275,1000,228.768875
754.996065,1000,230.713233
788.53954,1000,231.659945
828.977747,1000,233.457977
840.290756,1000,234.438939
786.505031,1000,236.742296
803.706623,1000,238.112927
863.41644,1000,240.742254
821.18592,1000,242.338856
876.564594,1000,245.217173
844.40197,1000,246.629631
842.982084,1000,249.259743
844.998441,1000,250.680506
861.393847,1000,252.086747
746.713155,1000,255.091525
841.04068,1000,256.577523
897.63077,1000,259.427124
896.43557,1000,260.799574
799.856309,1000,263.571123
848.192098,1000,264.930959
862.23038,1000,267.608581
811.094212,1000,268.970292
848.359989,1000,271.777691
857.72252,1000,273.144658
869.395515,1000,275.846601
805.472971,1000,277.293308
874.769734,1000,280.389328
893.615249,1000,281.860476
938.552798,1000,284.67628
671.075846,1000,286.09219
960.268737,1000,288.952578
924.824369,1000,290.34595
941.592788,1000,293.085072
657.940088,1000,294.4681
943.445409,1000,297.334691
814.358334,1000,298.737313
939.449578,1000,301.566589
923.42425,1000,303.001337
874.649436,1000,305.829016
880.515864,1000,307.199586
970.267828,1000,309.870922
925.273949,1000,311.23895
789.50592,1000,314.082215
869.626901,1000,315.462831
881.242065,1000,318.15954
937.252498,1000,319.534832
729.010317,1000,322.374955
982.580873,1000,323.750997
968.348657,1000,326.427334
955.549718,1000,327.804623
922.258822,1000,330.636321
980.875396,1000,332.005872
1040.27683,1000,334.857211
930.275854,1000,336.247229
1020.687154,1000,339.230253
979.025241,1000,340.758661
822.001864,1000,342.235444
928.291834,1000,345.083534
954.735047,1000,346.495291
980.206869,1000,349.33491
971.655953,1000,350.704395
1064.963536,1000,353.359775
1067.240626,1000,354.715859
1044.204508,1000,357.558617
1020.046057,1000,358.948338
1041.873187,1000,361.619515
1027.364113,1000,363.001435
931.996794,1000,365.825071
1026.933413,1000,367.250773
1038.858162,1000,370.00536
1015.007268,1000,371.417162
971.927938,1000,374.423305
860.470955,1000,375.802806
1053.906925,1000,378.473959
1018.346697,1000,379.837962
974.411095,1000,382.652852
1034.791009,1000,384.021731
1021.307318,1000,386.68249
1070.265003,1000,388.048661
1077.799229,1000,390.868974
1057.136152,1000,392.285531
1069.858991,1000,395.161328
1048.177337,1000,396.564828
1106.363201,1000,399.401383
1111.20527,1000,400.767464
1083.332994,1000,403.654165
1100.022781,1000,405.214981
1057.559314,1000,408.192755
1198.75512,1000,409.599348
1143.907573,1000,412.30794
1076.994037,1000,413.690596
1093.678962,1000,416.595725
1037.755467,1000,417.990955
1080.486541,1000,420.66817
1219.342861,1000,422.045525
